time_enter,time_exit,camera_id,person_id,role,identity,dwell_seconds
15:36:31.60,15:37:38.14,cam3,P2051,customer,unknown,66.5
15:37:30.71,15:37:52.94,cam3,P2057,customer,unknown,22.2
15:36:20.69,16:32:44.25,cam3,P2050,customer,unknown,3383.6
16:32:19.32,16:32:51.96,cam2,P2050,worker,w1,32.6
15:37:56.06,17:09:10.02,cam3,P2060,customer,unknown,5474.0
15:37:58.18,15:38:36.57,cam3,P2061,customer,unknown,38.4
16:32:55.08,16:33:44.72,cam2,P2064,worker,w2,49.6
15:37:23.95,16:33:42.03,cam3,P2056,worker,w1,3378.1
15:37:55.82,17:09:46.09,cam3,P2059,worker,w2,5510.3
16:31:01.44,16:34:12.04,cam2,P2049,worker,w1,190.6
16:32:58.44,16:34:16.16,cam2,P2065,worker,w4,77.7
15:38:35.97,15:39:10.00,cam3,P2069,customer,unknown,34.0
15:38:04.50,15:39:43.39,cam3,P2066,customer,unknown,98.9
15:39:22.27,16:35:16.36,cam3,P2077,customer,unknown,3354.1
16:34:28.24,16:35:29.52,cam2,P2076,worker,w4,61.3
15:39:04.40,17:11:11.15,cam3,P2075,worker,w4,5526.8
15:39:34.55,17:11:23.91,cam3,P2079,worker,w2,5509.4
15:39:44.87,17:11:25.59,cam3,P2081,customer,unknown,5500.7
15:37:59.62,16:35:44.43,cam3,P2062,worker,w4,3464.8
17:09:35.30,17:11:34.58,cam1,P2070,worker,w2,119.3
15:39:43.03,17:11:38.90,cam3,P2080,customer,unknown,5515.9
15:38:00.10,15:40:13.70,cam3,P2063,customer,unknown,133.6
16:35:44.68,17:11:59.68,cam2,P2084,worker,w1,2175.0
15:40:05.82,16:36:01.35,cam3,P2085,customer,identifying,3355.5
16:35:48.04,16:36:09.12,cam2,P2086,customer,identifying,21.1
15:40:08.62,17:11:55.30,cam3,P2088,customer,identifying,5506.7
15:40:06.94,16:36:15.51,cam3,P2087,worker,w4,3368.6
15:40:10.26,17:12:09.93,cam3,P2089,customer,unknown,5519.7
17:12:30.13,17:13:06.56,cam1,P2093,customer,unknown,36.4
15:40:24.38,17:13:10.04,cam3,P2091,customer,unknown,5565.7
15:39:45.83,15:41:10.36,cam3,P2082,customer,unknown,84.5
15:40:43.13,15:41:11.60,cam3,P2094,customer,unknown,28.5
17:12:42.00,17:13:17.23,cam1,P2097,worker,w4,35.2
15:41:08.04,15:41:39.20,cam3,P2095,customer,unknown,31.1
17:12:42.40,17:13:51.95,cam1,P2098,worker,w4,69.5
15:41:37.88,17:14:22.70,cam3,P2101,worker,w1,5564.8
15:41:25.76,17:14:26.17,cam3,P2100,worker,w1,5580.4
15:41:51.11,15:42:06.87,cam3,P2105,customer,identifying,15.8
16:38:25.48,16:38:46.96,cam2,P2109,customer,identifying,21.5
15:35:48.30,15:42:26.26,cam3,P2048,customer,unknown,398.0
15:42:18.10,17:15:08.72,cam3,P2111,customer,identifying,5570.6
15:38:55.48,15:42:42.62,cam3,P2073,worker,w1,227.1
15:42:13.79,17:15:20.36,cam3,P2110,customer,identifying,5586.6
15:41:52.27,17:15:36.39,cam3,P2106,customer,unknown,5624.1
16:38:03.20,17:15:51.92,cam2,P2104,worker,w4,2268.7
15:42:52.33,16:39:37.05,cam3,P2113,customer,identifying,3404.7
15:42:56.05,16:39:47.37,cam3,P2115,customer,unknown,3411.3
15:43:35.56,17:16:57.29,cam3,P2123,customer,identifying,5601.7
15:43:53.40,16:41:12.78,cam3,P2124,customer,identifying,3439.4
16:40:26.48,16:41:22.32,cam2,P2122,customer,identifying,55.8
15:42:52.45,17:17:25.80,cam3,P2114,worker,w3,5673.4
15:43:59.60,15:44:12.59,cam3,P2125,customer,identifying,13.0
15:40:25.10,17:17:38.08,cam3,P2092,worker,w3,5833.0
16:40:08.76,17:18:04.68,cam2,P2121,worker,w4,2275.9
15:44:01.16,17:18:16.43,cam3,P2127,customer,unknown,5655.3
15:44:00.40,17:18:19.55,cam3,P2126,customer,unknown,5659.1
16:42:07.24,16:42:27.76,cam2,P2129,customer,unknown,20.5
15:33:15.14,17:18:40.54,cam3,P2035,worker,w4,6325.4
15:43:18.57,15:45:11.94,cam3,P2119,customer,unknown,113.4
15:43:02.53,17:18:54.26,cam3,P2117,customer,unknown,5751.7
16:42:01.92,17:19:52.64,cam2,P2130,worker,w4,2270.7
15:38:03.54,15:46:02.08,cam3,P2036,worker,w2,478.5
15:44:25.35,16:43:32.82,cam3,P2128,customer,unknown,3547.5
15:44:47.38,15:46:18.04,cam3,P2131,customer,unknown,90.7
15:43:00.21,15:46:21.52,cam3,P2116,worker,w1,201.3
16:42:53.24,16:43:51.68,cam2,P2132,worker,w2,58.4
15:42:30.74,17:20:10.96,cam3,P2112,worker,w1,5860.2
15:43:14.37,15:46:27.75,cam3,P2118,worker,w3,193.4
15:41:59.87,16:43:57.97,cam3,P2108,customer,unknown,3718.1
15:46:39.47,15:47:08.54,cam3,P2140,customer,identifying,29.1
15:46:34.71,15:47:22.34,cam3,P2137,customer,unknown,47.6
15:46:32.43,15:47:25.22,cam3,P2136,worker,w1,52.8
17:20:15.92,17:21:21.78,cam1,P2138,worker,w1,65.9
16:44:06.48,17:21:30.32,cam2,P2138,customer,unknown,2243.8
15:46:34.95,16:45:25.99,cam3,P2139,worker,w3,3531.0
15:47:52.33,16:45:31.27,cam3,P2144,customer,unknown,3458.9
15:48:04.65,16:45:48.46,cam3,P2145,customer,unknown,3463.8
15:48:35.80,17:22:12.56,cam3,P2148,customer,identifying,5616.8
15:48:34.84,17:22:12.56,cam3,P2147,customer,identifying,5617.7
17:19:54.52,17:22:24.60,cam1,P2133,worker,w1,150.1
15:46:43.43,15:49:47.62,cam3,P2142,customer,unknown,184.2
15:49:17.47,16:46:44.41,cam3,P2152,customer,unknown,3446.9
17:21:26.70,17:23:06.27,cam1,P2146,worker,w1,99.6
17:22:16.40,17:23:17.26,cam1,P2150,customer,unknown,60.9
15:49:47.86,16:47:19.04,cam3,P2154,worker,w4,3451.2
15:50:01.01,15:50:24.21,cam3,P2156,customer,unknown,23.2
15:50:24.81,15:50:48.92,cam3,P2158,worker,w4,24.1
15:49:05.43,15:50:54.44,cam3,P2151,customer,unknown,109.0
15:49:48.46,15:50:58.52,cam3,P2155,customer,unknown,70.1
16:44:08.04,16:48:43.60,cam2,P2141,worker,w4,275.6
17:24:37.36,17:24:59.32,cam1,P2167,customer,identifying,21.9
15:51:37.83,15:51:59.98,cam3,P2169,customer,unknown,22.1
17:23:45.22,17:25:20.59,cam1,P2159,customer,unknown,95.4
15:51:17.91,15:52:06.78,cam3,P2165,customer,unknown,48.9
17:24:56.12,17:25:28.07,cam1,P2171,customer,identifying,31.9
15:52:03.06,16:49:44.08,cam3,P2174,customer,identifying,3461.0
15:50:59.72,15:52:19.13,cam3,P2161,worker,w4,79.4
15:51:13.11,16:50:06.15,cam3,P2164,worker,w1,3533.0
15:47:49.21,16:50:35.10,cam3,P2143,worker,w1,3765.9
15:52:27.45,15:53:02.88,cam3,P2177,customer,unknown,35.4
15:52:45.13,15:53:18.28,cam3,P2179,worker,w2,33.1
17:25:26.39,17:27:30.07,cam1,P2175,customer,unknown,123.7
15:51:06.31,16:52:06.76,cam3,P2163,worker,w2,3660.4
16:51:50.56,16:52:14.80,cam2,P2163,worker,w2,24.2
16:48:44.68,17:27:43.64,cam2,P2166,worker,w4,2339.0
15:53:50.51,16:52:15.99,cam3,P2187,customer,identifying,3505.5
15:53:49.83,15:54:07.94,cam3,P2186,customer,identifying,18.1
15:53:47.15,17:27:42.51,cam3,P2185,customer,unknown,5635.4
15:53:50.51,15:54:08.30,cam3,P2188,customer,unknown,17.8
15:51:37.55,17:27:53.63,cam3,P2168,customer,unknown,5776.1
15:51:05.35,17:28:03.18,cam3,P2162,worker,w2,5817.8
15:51:56.58,17:28:03.54,cam3,P2172,worker,w4,5767.0
17:26:25.57,17:28:04.38,cam1,P2183,worker,w1,98.8
15:50:01.25,16:52:40.87,cam3,P2157,worker,w4,3759.6
15:54:08.06,17:28:16.46,cam3,P2193,customer,unknown,5648.4
15:54:16.30,15:54:34.62,cam3,P2195,customer,identifying,18.3
15:52:51.48,17:28:19.70,cam3,P2181,worker,w4,5728.2
17:28:09.98,17:28:37.13,cam1,P2190,customer,unknown,27.1
15:54:02.66,17:28:37.13,cam3,P2190,customer,unknown,5674.5
17:28:18.74,17:28:50.21,cam1,P2197,worker,w4,31.5
16:52:47.56,17:28:58.88,cam2,P2197,worker,w4,2171.3
15:53:35.63,15:54:58.93,cam3,P2184,worker,w4,83.3
15:54:41.69,17:28:57.77,cam3,P2201,customer,identifying,5656.1
15:54:42.89,15:55:07.29,cam3,P2203,customer,unknown,24.4
16:52:30.04,17:29:47.48,cam2,P2194,worker,w2,2237.4
15:54:42.77,17:29:44.19,cam3,P2202,customer,unknown,5701.4
16:53:15.96,16:54:20.20,cam2,P2204,worker,w2,64.2
15:55:17.12,17:30:12.99,cam3,P2205,customer,unknown,5695.9
15:54:18.74,17:30:21.78,cam3,P2196,customer,unknown,5763.0
15:55:23.20,17:31:27.48,cam3,P2206,customer,unknown,5764.3
15:56:55.58,16:56:04.05,cam3,P2212,customer,unknown,3548.5
16:54:23.44,16:56:15.16,cam2,P2208,worker,w2,111.7
15:56:56.82,16:56:15.12,cam3,P2213,worker,w1,3558.3
15:55:29.60,15:57:30.65,cam3,P2207,worker,w4,121.0
15:54:40.29,16:56:37.20,cam3,P2200,customer,unknown,3716.9
16:56:44.00,16:57:05.28,cam2,P2222,customer,identifying,21.3
15:54:38.73,16:57:08.11,cam3,P2199,worker,w1,3749.4
17:32:39.74,17:33:25.45,cam1,P2220,worker,w4,45.7
15:51:47.06,17:33:25.69,cam3,P2170,customer,unknown,6098.6
17:33:09.86,17:33:32.37,cam1,P2226,worker,w1,22.5
17:33:26.45,17:34:00.84,cam1,P2227,customer,unknown,34.4
17:33:29.81,17:34:03.96,cam1,P2229,customer,unknown,34.1
15:58:23.51,17:34:10.68,cam3,P2231,worker,w2,5747.2
15:58:17.51,15:58:46.34,cam3,P2230,customer,unknown,28.8
15:57:07.69,17:34:20.40,cam3,P2214,customer,unknown,5832.7
15:57:26.29,17:34:22.67,cam3,P2218,customer,unknown,5816.4
17:33:08.02,17:34:22.92,cam1,P2225,worker,w4,74.9
15:58:12.43,17:34:22.91,cam3,P2225,worker,w4,5770.5
16:55:17.84,17:34:32.88,cam2,P2210,worker,w4,2355.0
15:57:33.76,15:58:52.38,cam3,P2221,customer,unknown,78.6
15:58:28.87,16:58:32.49,cam3,P2233,customer,unknown,3603.6
15:58:38.79,15:58:54.10,cam3,P2234,customer,identifying,15.3
15:54:07.54,16:58:40.68,cam3,P2192,worker,w4,3873.1
15:57:31.01,15:59:11.14,cam3,P2219,worker,w4,100.1
16:57:42.64,17:35:02.28,cam2,P2228,worker,w4,2239.6
17:34:35.35,17:35:00.14,cam1,P2238,customer,unknown,24.8
15:54:04.14,16:59:38.11,cam3,P2191,customer,unknown,3934.0
15:59:49.65,17:00:04.46,cam3,P2242,customer,identifying,3614.8
16:00:16.60,17:00:39.17,cam3,P2246,customer,unknown,3622.6
16:00:17.20,17:36:15.76,cam3,P2247,customer,unknown,5758.6
15:59:55.12,17:00:43.53,cam3,P2243,worker,w4,3648.4
17:35:38.37,17:36:41.60,cam1,P2244,worker,w1,63.2
17:00:46.76,17:01:27.36,cam2,P2250,worker,w4,40.6
16:00:06.56,17:36:56.27,cam3,P2245,customer,unknown,5809.7
15:58:25.39,16:01:21.50,cam3,P2232,worker,w4,176.1
16:58:36.04,17:01:36.96,cam2,P2235,worker,w2,180.9
15:57:10.81,16:01:29.46,cam3,P2215,worker,w1,258.6
16:01:25.70,17:37:22.42,cam3,P2254,worker,w4,5756.7
16:02:06.25,17:02:50.37,cam3,P2257,customer,unknown,3644.1
16:02:34.16,17:03:12.77,cam3,P2258,customer,identifying,3638.6
17:38:39.00,17:39:06.79,cam1,P2260,worker,w1,27.8
17:38:44.28,17:39:08.23,cam1,P2261,customer,identifying,23.9
16:03:18.31,16:03:32.06,cam3,P2266,customer,identifying,13.8
16:03:07.91,16:03:40.62,cam3,P2263,customer,unknown,32.7
16:03:11.23,17:39:41.10,cam3,P2264,customer,unknown,5789.9
16:03:14.11,16:04:02.41,cam3,P2265,customer,unknown,48.3
17:34:35.71,17:40:14.50,cam1,P2239,worker,w2,338.8
16:00:20.68,17:40:29.97,cam3,P2248,customer,unknown,6009.3
15:58:53.86,17:05:19.97,cam3,P2237,customer,unknown,3986.1
16:04:15.09,17:40:44.93,cam3,P2269,customer,identifying,5789.8
16:00:54.43,16:04:46.84,cam3,P2251,worker,w1,232.4
17:04:56.20,17:06:11.76,cam2,P2268,worker,w4,75.6
16:04:40.72,17:06:05.04,cam3,P2270,customer,unknown,3684.3
17:41:55.23,17:43:05.45,cam1,P2275,worker,w4,70.2
16:04:42.44,17:43:10.72,cam3,P2271,worker,w4,5908.3
16:05:51.58,16:06:30.41,cam3,P2276,customer,unknown,38.8
16:04:59.08,16:06:30.53,cam3,P2272,customer,unknown,91.5
16:06:19.06,16:06:39.33,cam3,P2280,customer,identifying,20.3
16:06:05.02,17:43:31.84,cam3,P2278,worker,w3,5846.8
16:07:11.04,16:07:36.59,cam3,P2282,customer,unknown,25.6
15:57:25.05,16:07:38.27,cam3,P2217,customer,unknown,613.2
17:43:23.16,17:44:32.62,cam1,P2281,worker,w2,69.5
17:07:23.16,17:09:15.16,cam2,P2277,worker,w2,112.0
17:44:28.42,17:45:09.49,cam1,P2285,customer,unknown,41.1
16:07:44.91,16:08:15.18,cam3,P2286,customer,unknown,30.3
16:06:05.66,17:45:43.40,cam3,P2279,worker,w4,5977.7
16:08:25.98,16:08:59.17,cam3,P2291,customer,unknown,33.2
16:07:49.11,17:46:19.67,cam3,P2288,customer,unknown,5910.6
17:45:53.96,17:46:34.15,cam1,P2296,worker,w1,40.2
16:08:29.34,16:09:44.88,cam3,P2292,customer,unknown,75.5
17:09:36.04,17:11:20.88,cam2,P2290,worker,w4,104.8
17:47:30.21,17:48:00.44,cam1,P2295,worker,w2,30.2
17:10:18.52,17:48:09.44,cam2,P2295,worker,w2,2270.9
16:10:07.99,17:48:00.68,cam3,P2304,customer,unknown,5872.7
17:47:29.85,17:48:01.40,cam1,P2305,worker,w4,31.6
17:11:45.32,17:48:10.40,cam2,P2305,worker,w4,2185.1
16:10:47.30,16:11:06.77,cam3,P2308,customer,unknown,19.5
16:10:57.78,17:12:53.16,cam3,P2309,customer,unknown,3715.4
17:11:56.32,17:13:04.32,cam2,P2306,worker,w4,68.0
16:09:40.24,16:11:38.20,cam3,P2300,customer,unknown,118.0
17:48:43.03,17:49:02.59,cam1,P2315,customer,unknown,19.6
16:12:01.92,17:14:05.98,cam3,P2319,customer,identifying,3724.1
16:11:57.44,17:14:07.54,cam3,P2318,customer,unknown,3730.1
17:48:36.95,17:49:39.26,cam1,P2311,customer,unknown,62.3
16:12:22.99,17:50:27.80,cam3,P2322,customer,unknown,5884.8
16:12:22.63,16:12:58.70,cam3,P2321,customer,unknown,36.1
17:49:50.81,17:50:41.84,cam1,P2324,worker,w2,51.0
17:50:01.05,17:50:43.40,cam1,P2326,customer,unknown,42.4
16:12:53.50,16:13:08.94,cam3,P2328,customer,identifying,15.4
17:15:28.24,17:15:50.52,cam2,P2331,worker,w4,22.3
16:13:17.14,16:13:45.65,cam3,P2329,customer,unknown,28.5
17:50:44.96,17:51:40.82,cam1,P2316,worker,w4,55.9
17:13:33.80,17:51:49.88,cam2,P2316,worker,w4,2296.1
16:11:49.12,17:51:46.86,cam3,P2317,customer,unknown,5997.7
17:14:50.60,17:51:55.92,cam2,P2317,worker,w2,2225.3
16:08:51.77,16:14:03.48,cam3,P2297,worker,w4,311.7
16:13:20.82,16:14:13.12,cam3,P2330,customer,unknown,52.3
16:14:22.04,17:52:46.40,cam3,P2344,customer,unknown,5904.4
17:52:04.09,17:52:54.64,cam1,P2339,worker,w1,50.5
17:16:57.28,17:53:03.72,cam2,P2339,customer,unknown,2166.4
16:14:25.44,17:17:20.97,cam3,P2345,customer,identifying,3775.5
16:01:31.66,16:14:54.11,cam3,P2255,worker,w1,802.5
16:14:19.60,17:17:26.00,cam3,P2342,customer,unknown,3786.4
16:07:48.75,17:17:29.92,cam3,P2287,worker,w2,4181.2
16:14:13.88,16:15:01.11,cam3,P2340,customer,unknown,47.2
17:17:08.08,17:17:44.20,cam2,P2346,worker,w4,36.1
16:03:03.99,17:17:47.68,cam3,P2262,worker,w2,4483.7
16:14:08.00,17:17:48.16,cam3,P2337,worker,w4,3820.2
16:15:17.66,17:54:04.90,cam3,P2350,customer,unknown,5927.2
16:15:27.90,17:18:54.02,cam3,P2353,customer,unknown,3806.1
17:51:13.03,17:54:47.21,cam1,P2333,worker,w3,214.2
16:13:30.69,16:16:17.57,cam3,P2332,customer,unknown,166.9
16:14:36.75,17:19:29.49,cam3,P2347,customer,unknown,3892.7
16:14:21.88,17:19:30.69,cam3,P2343,customer,unknown,3908.8
16:15:19.46,17:55:21.92,cam3,P2352,customer,unknown,6002.5
16:14:11.00,17:19:37.97,cam3,P2338,worker,w1,3927.0
16:15:18.34,17:19:53.56,cam3,P2351,customer,unknown,3875.2
16:16:22.48,16:16:56.95,cam3,P2359,customer,unknown,34.5
16:16:14.41,17:56:05.90,cam3,P2358,customer,unknown,5991.5
16:16:01.69,16:17:20.35,cam3,P2356,customer,unknown,78.7
16:12:34.39,17:56:11.42,cam3,P2325,worker,w3,6217.0
16:17:17.07,17:20:37.91,cam3,P2364,customer,identifying,3800.8
16:17:22.15,17:20:42.79,cam3,P2365,customer,identifying,3800.6
16:17:16.95,16:17:41.58,cam3,P2363,customer,unknown,24.6
16:17:15.23,17:20:48.63,cam3,P2362,worker,w1,3813.4
17:18:17.40,17:21:03.88,cam2,P2354,worker,w4,166.5
16:17:30.14,17:56:49.97,cam3,P2366,customer,identifying,5959.8
17:20:50.20,17:57:00.24,cam2,P2368,customer,identifying,2170.0
17:16:06.04,17:21:24.16,cam2,P2336,worker,w4,318.1
17:53:38.35,17:57:21.48,cam1,P2349,worker,w1,223.1
16:18:08.53,17:57:26.56,cam3,P2371,customer,identifying,5958.0
17:57:49.04,17:58:15.23,cam1,P2376,customer,identifying,26.2
16:18:39.85,17:23:04.27,cam3,P2374,customer,unknown,3864.4
16:19:23.03,17:23:08.83,cam3,P2383,customer,unknown,3825.8
16:19:22.19,17:58:59.70,cam3,P2381,customer,unknown,5977.5
16:16:06.17,17:58:59.86,cam3,P2357,worker,w3,6173.7
16:19:22.55,17:23:15.06,cam3,P2382,customer,unknown,3832.5
17:58:09.27,17:59:15.41,cam1,P2369,worker,w2,66.1
17:21:09.08,17:59:24.60,cam2,P2369,worker,w2,2295.5
16:10:00.15,16:20:15.42,cam3,P2301,customer,unknown,615.3
16:19:59.66,17:23:46.58,cam3,P2372,worker,w3,3826.9
17:21:44.36,17:23:55.16,cam2,P2372,worker,w3,130.8
16:17:02.27,17:59:31.29,cam3,P2360,worker,w1,6149.0
16:19:48.27,17:59:47.36,cam3,P2387,customer,unknown,5999.1
16:20:12.34,17:59:54.08,cam3,P2390,customer,unknown,5981.7
16:19:57.26,17:24:13.25,cam3,P2388,customer,unknown,3856.0
16:19:13.56,17:24:15.53,cam3,P2380,customer,unknown,3902.0
17:24:17.96,17:24:42.40,cam2,P2394,customer,unknown,24.4
16:20:42.73,18:00:17.75,cam3,P2396,customer,unknown,5975.0
16:19:58.62,17:24:42.48,cam3,P2389,customer,unknown,3883.9
16:21:11.08,17:25:14.87,cam3,P2399,customer,unknown,3843.8
16:21:37.83,16:21:54.11,cam3,P2402,customer,identifying,16.3
17:58:12.51,18:01:10.94,cam1,P2378,customer,unknown,178.4
17:23:06.48,18:01:25.60,cam2,P2386,worker,w2,2299.1
16:21:16.92,18:01:31.21,cam3,P2400,customer,unknown,6014.3
16:12:27.15,16:22:35.10,cam3,P2323,worker,w3,608.0
16:21:55.91,17:26:20.69,cam3,P2403,customer,unknown,3864.8
16:20:37.69,16:22:42.50,cam3,P2392,worker,w1,124.8
17:25:49.12,17:26:32.40,cam2,P2395,worker,w1,43.3
16:19:34.51,18:02:13.24,cam3,P2385,worker,w4,6158.7
17:25:02.60,17:26:37.88,cam2,P2401,worker,w4,95.3
16:22:01.67,17:26:35.85,cam3,P2405,worker,w3,3874.2
16:22:30.82,17:26:43.21,cam3,P2410,customer,unknown,3852.4
16:22:26.26,16:23:01.77,cam3,P2409,customer,unknown,35.5
17:26:22.36,18:02:43.52,cam2,P2411,worker,w2,2181.2
18:02:14.92,18:02:51.19,cam1,P2413,worker,w2,36.3
16:22:21.70,16:23:26.72,cam3,P2408,worker,w1,65.0
16:23:21.49,17:27:34.99,cam3,P2416,customer,unknown,3853.5
16:23:00.09,18:03:45.89,cam3,P2415,customer,unknown,6045.8
16:23:58.47,16:24:22.23,cam3,P2424,customer,unknown,23.8
16:24:11.19,17:28:18.86,cam3,P2425,customer,identifying,3847.7
18:03:13.26,18:04:42.48,cam1,P2419,worker,w1,89.2
16:24:32.78,18:04:51.36,cam3,P2429,customer,unknown,6018.6
16:24:41.70,16:24:56.70,cam3,P2430,customer,identifying,15.0
16:24:21.15,18:05:15.11,cam3,P2426,customer,unknown,6054.0
16:24:51.90,18:05:15.11,cam3,P2431,customer,identifying,6023.2
16:24:25.15,18:05:22.59,cam3,P2427,customer,unknown,6057.4
16:23:53.56,16:25:15.69,cam3,P2422,customer,unknown,82.1
17:29:03.96,17:29:25.36,cam2,P2433,customer,identifying,21.4
16:24:58.46,17:29:35.40,cam3,P2432,customer,unknown,3876.9
16:23:57.15,16:25:39.33,cam3,P2423,worker,w1,102.2
16:22:00.35,16:25:43.44,cam3,P2404,worker,w1,223.1
16:25:15.29,16:26:00.40,cam3,P2436,customer,unknown,45.1
16:25:39.69,16:26:06.88,cam3,P2438,customer,unknown,27.2
17:29:53.16,17:30:16.88,cam2,P2441,worker,w1,23.7
17:29:50.08,17:30:17.84,cam2,P2439,customer,unknown,27.8
16:22:53.69,18:06:29.77,cam3,P2414,customer,unknown,6216.1
17:29:29.04,17:30:19.32,cam2,P2434,worker,w2,50.3
18:06:06.85,18:06:34.49,cam1,P2442,customer,unknown,27.6
17:30:06.48,18:07:03.04,cam2,P2443,worker,w4,2216.6
16:23:20.09,17:30:34.78,cam3,P2412,worker,w4,4034.7
17:27:00.24,17:30:43.48,cam2,P2412,worker,w4,223.2
18:05:17.63,18:07:14.44,cam1,P2435,worker,w2,116.8
16:26:16.92,16:26:51.91,cam3,P2444,customer,unknown,35.0
16:25:43.68,16:26:54.58,cam3,P2440,worker,w4,70.9
16:27:22.14,18:08:25.21,cam3,P2451,customer,unknown,6063.1
16:27:25.54,18:08:28.33,cam3,P2455,customer,unknown,6062.8
16:27:23.46,17:32:05.07,cam3,P2453,customer,unknown,3881.6
17:31:56.24,18:08:41.24,cam2,P2457,customer,identifying,2205.0
16:23:26.84,17:32:13.51,cam3,P2417,worker,w1,4126.7
17:31:08.60,18:08:47.08,cam2,P2450,worker,w4,2258.5
16:27:44.29,18:08:44.69,cam3,P2459,customer,unknown,6060.4
16:25:33.81,17:32:30.95,cam3,P2437,worker,w1,4017.1
16:27:22.62,17:32:35.47,cam3,P2452,customer,unknown,3912.8
16:27:26.02,16:28:24.48,cam3,P2456,customer,unknown,58.5
16:28:13.48,18:09:12.04,cam3,P2461,customer,identifying,6058.6
16:20:39.37,18:09:43.43,cam3,P2393,customer,unknown,6544.1
17:33:31.12,18:10:23.36,cam2,P2467,customer,identifying,2212.2
16:29:26.78,16:29:47.02,cam3,P2468,customer,identifying,20.2
18:10:44.34,18:11:13.97,cam1,P2470,worker,w4,29.6
16:27:23.74,17:34:42.31,cam3,P2454,worker,w3,4038.6
16:29:55.05,18:11:24.52,cam3,P2469,customer,unknown,6089.5
16:29:10.71,16:30:55.00,cam3,P2466,customer,unknown,104.3
16:31:26.91,16:31:51.46,cam3,P2476,customer,unknown,24.6
16:31:28.39,18:12:25.75,cam3,P2477,customer,unknown,6057.4
16:31:38.34,17:35:55.81,cam3,P2479,customer,identifying,3857.5
18:12:45.06,18:13:03.82,cam1,P2482,customer,identifying,18.8
16:31:23.99,18:13:30.29,cam3,P2475,customer,unknown,6126.3
18:12:55.82,18:13:32.45,cam1,P2486,customer,identifying,36.6
16:32:02.02,18:13:39.65,cam3,P2481,customer,unknown,6097.6
16:31:48.66,18:13:53.32,cam3,P2480,customer,unknown,6124.7
16:30:09.65,16:33:14.36,cam3,P2471,worker,w2,184.7
16:33:25.47,16:33:40.75,cam3,P2492,customer,identifying,15.3
18:13:57.28,18:14:40.27,cam1,P2489,customer,identifying,43.0
16:32:18.41,16:34:13.98,cam3,P2483,worker,w2,115.6
18:10:56.65,18:15:24.70,cam1,P2472,worker,w2,268.0
16:33:12.84,16:34:18.74,cam3,P2488,customer,unknown,65.9
16:32:22.53,18:15:33.53,cam3,P2484,customer,unknown,6191.0
16:33:31.63,18:15:33.89,cam3,P2493,customer,unknown,6122.3
16:34:16.94,18:15:40.77,cam3,P2499,customer,identifying,6083.8
16:33:46.35,18:15:46.29,cam3,P2496,customer,unknown,6119.9
18:15:24.58,18:15:46.69,cam1,P2500,worker,w1,22.1
16:33:33.39,18:15:48.45,cam3,P2494,customer,unknown,6135.1
18:15:52.85,18:16:12.00,cam1,P2505,customer,identifying,19.1
18:15:47.61,18:16:12.64,cam1,P2504,customer,identifying,25.0
18:14:43.15,18:16:16.72,cam1,P2497,worker,w2,93.6
16:34:20.90,16:35:16.12,cam3,P2503,worker,w2,55.2
16:34:49.77,18:16:35.04,cam3,P2507,customer,unknown,6105.3
16:35:08.60,18:16:35.40,cam3,P2510,customer,identifying,6086.8
16:35:01.29,17:40:07.98,cam3,P2509,customer,unknown,3906.7
18:16:19.16,18:16:45.71,cam1,P2513,worker,w1,26.6
16:35:23.12,17:40:22.05,cam3,P2515,customer,identifying,3898.9
16:35:23.12,17:40:31.45,cam3,P2516,customer,unknown,3908.3
16:35:34.56,17:40:33.09,cam3,P2519,customer,identifying,3898.5
17:40:20.44,17:40:47.12,cam2,P2514,worker,w2,26.7
18:16:54.15,18:17:17.42,cam1,P2520,customer,identifying,23.3
16:33:33.63,16:36:06.63,cam3,P2495,worker,w4,153.0
16:35:29.92,16:36:10.11,cam3,P2518,customer,unknown,40.2
18:16:18.16,18:17:42.30,cam1,P2512,customer,unknown,84.1
18:16:16.60,18:17:50.85,cam1,P2511,worker,w1,94.2
16:35:46.39,18:17:50.85,cam3,P2511,worker,w1,6124.5
17:40:05.08,18:18:00.36,cam2,P2511,worker,w1,2275.3
16:35:44.67,16:36:27.66,cam3,P2521,worker,w2,43.0
16:26:22.11,17:41:13.56,cam3,P2445,worker,w4,4491.4
18:17:39.86,18:18:12.05,cam1,P2522,worker,w1,32.2
17:40:35.40,18:18:21.56,cam2,P2522,worker,w1,2266.2
17:41:17.72,18:18:31.72,cam2,P2526,customer,unknown,2234.0
16:36:35.94,18:18:39.08,cam3,P2528,customer,unknown,6123.1
18:18:10.33,18:18:53.40,cam1,P2530,customer,unknown,43.1
17:41:58.00,17:42:17.08,cam2,P2537,customer,identifying,19.1
16:36:39.58,16:37:08.45,cam3,P2533,customer,unknown,28.9
16:36:39.18,18:18:54.72,cam3,P2532,customer,unknown,6135.5
16:36:41.42,17:42:17.22,cam3,P2534,customer,unknown,3935.8
18:18:10.93,18:19:10.55,cam1,P2531,worker,w1,59.6
16:35:25.64,17:42:21.58,cam3,P2517,worker,w3,4015.9
16:36:36.70,16:37:30.44,cam3,P2529,worker,w2,53.7
16:30:56.68,16:37:33.44,cam3,P2473,customer,unknown,396.8
