time,camera_id,people,workers,customers,counter_people,store_hall_people,global_workers
14:27:09.06,cam3,5,0,5,0,3,3
15:49:40.28,cam2,1,1,0,1,0,3
16:03:13.39,cam1,4,2,2,0,4,3
14:27:24.14,cam3,6,0,6,0,5,3
15:50:00.88,cam2,0,0,0,0,0,2
16:03:29.58,cam1,3,2,1,0,3,2
14:27:39.17,cam3,6,0,6,0,2,2
15:50:22.80,cam2,1,1,0,1,0,2
16:03:46.86,cam1,0,0,0,0,2,1
14:27:52.93,cam3,7,0,7,0,1,2
15:50:41.32,cam2,1,1,0,1,0,1
16:04:09.81,cam1,1,1,0,0,1,1
14:28:07.25,cam3,8,0,8,0,3,1
15:51:01.24,cam2,0,0,0,0,0,1
16:04:29.84,cam1,0,0,0,0,0,0
14:28:20.96,cam3,7,0,7,0,1,0
15:51:23.92,cam2,0,0,0,0,0,1
16:04:50.68,cam1,0,0,0,0,1,1
14:28:35.08,cam3,6,0,6,0,2,1
15:51:41.88,cam2,1,1,0,2,0,1
16:05:13.27,cam1,0,0,0,0,0,1
14:28:50.47,cam3,7,0,7,0,3,1
15:51:59.52,cam2,1,1,0,1,0,1
16:05:34.30,cam1,0,0,0,0,0,1
14:29:06.51,cam3,4,0,4,0,3,0
15:52:18.48,cam2,1,1,0,1,0,1
16:05:57.38,cam1,0,0,0,0,0,1
14:29:21.22,cam3,6,0,6,0,4,1
15:52:35.92,cam2,1,0,1,1,0,0
16:06:23.41,cam1,0,0,0,0,0,0
14:29:36.54,cam3,7,0,7,0,3,1
15:52:53.12,cam2,1,1,0,1,0,1
16:06:46.00,cam1,0,0,0,0,0,1
14:29:51.50,cam3,3,0,3,0,0,1
15:53:10.68,cam2,1,1,0,1,0,1
16:07:07.56,cam1,0,0,0,0,0,1
14:30:09.05,cam3,3,0,3,0,2,1
15:53:27.08,cam2,1,0,1,1,0,1
16:07:27.91,cam1,1,1,0,0,2,1
14:30:26.73,cam3,3,0,3,0,3,2
15:53:45.40,cam2,0,0,0,0,0,3
16:07:45.23,cam1,2,2,0,0,4,3
14:30:43.40,cam3,6,0,6,0,5,3
15:54:07.56,cam2,0,0,0,0,0,3
16:08:02.22,cam1,1,1,0,0,3,3
14:30:58.92,cam3,6,0,6,0,5,3
15:54:28.08,cam2,0,0,0,0,0,2
16:08:19.82,cam1,1,1,0,0,2,2
14:31:14.43,cam3,6,1,5,0,2,2
15:54:49.48,cam2,0,0,0,0,0,2
16:08:38.01,cam1,2,2,0,0,3,2
14:31:30.79,cam3,5,0,5,0,2,2
15:55:06.96,cam2,1,1,0,1,0,2
16:08:54.85,cam1,2,2,0,0,4,2
14:31:45.14,cam3,7,0,7,0,2,2
15:55:24.28,cam2,1,0,1,1,0,1
16:09:14.56,cam1,0,0,0,0,1,1
14:31:58.98,cam3,10,0,10,0,4,1
15:55:43.20,cam2,1,1,0,1,0,1
16:09:34.75,cam1,2,1,1,0,3,1
14:32:13.14,cam3,7,0,7,0,5,1
15:56:01.68,cam2,2,1,1,2,0,2
16:09:53.27,cam1,1,0,1,0,1,2
14:32:29.49,cam3,4,0,4,0,2,0
15:56:19.40,cam2,1,0,1,1,0,0
16:10:11.70,cam1,5,0,5,0,5,0
14:32:48.40,cam3,4,0,4,0,3,3
15:56:36.28,cam2,1,1,0,1,0,3
16:10:28.18,cam1,4,2,2,0,4,3
14:33:05.36,cam3,3,0,3,0,3,3
15:56:53.28,cam2,2,1,1,2,0,3
16:10:45.33,cam1,3,1,2,0,4,3
14:33:22.59,cam3,4,0,4,0,3,2
15:57:11.00,cam2,1,1,0,1,0,2
16:11:02.25,cam1,2,1,1,0,3,2
14:33:38.47,cam3,6,0,6,0,5,2
15:57:28.84,cam2,1,1,0,1,0,3
16:11:19.16,cam1,3,2,1,0,4,3
14:33:54.79,cam3,4,1,3,0,3,3
15:57:45.72,cam2,1,1,0,1,0,3
16:11:35.04,cam1,2,1,1,0,5,3
14:34:11.02,cam3,5,1,4,0,4,3
15:58:04.00,cam2,0,0,0,0,0,2
16:11:52.39,cam1,2,1,1,0,4,2
14:34:26.78,cam3,4,1,3,0,3,2
15:58:23.84,cam2,1,1,0,1,0,2
16:12:09.59,cam1,2,1,1,0,3,2
14:34:43.57,cam3,5,1,4,0,4,2
15:58:43.40,cam2,0,0,0,0,0,2
16:12:25.38,cam1,3,1,2,0,5,2
14:35:00.05,cam3,5,1,4,0,4,3
15:59:04.00,cam2,1,1,0,1,0,4
16:12:41.18,cam1,3,2,1,0,5,4
14:35:14.88,cam3,6,1,5,0,4,4
15:59:22.92,cam2,1,0,1,1,0,2
16:12:58.57,cam1,3,1,2,0,6,2
14:35:31.64,cam3,5,0,5,0,3,2
15:59:42.08,cam2,1,0,1,1,0,2
16:13:13.97,cam1,4,1,3,0,6,3
14:35:46.55,cam3,10,1,9,0,8,2
16:00:02.76,cam2,1,1,0,1,0,2
16:13:30.21,cam1,3,2,1,0,5,2
14:36:01.07,cam3,7,1,6,0,6,2
16:00:22.72,cam2,0,0,0,0,0,2
16:13:46.12,cam1,3,3,0,0,5,2
14:36:14.86,cam3,9,1,8,0,6,2
16:00:46.12,cam2,1,1,0,1,0,2
16:14:03.20,cam1,2,2,0,0,3,2
14:36:27.46,cam3,9,1,8,0,8,2
16:01:07.64,cam2,2,2,0,2,0,4
16:14:18.91,cam1,5,2,3,0,8,4
14:36:41.26,cam3,8,0,8,0,6,3
16:01:28.40,cam2,0,0,0,0,0,3
16:14:34.31,cam1,3,1,2,0,5,3
14:36:54.61,cam3,9,2,7,0,7,3
16:01:51.28,cam2,0,0,0,0,0,1
16:14:52.02,cam1,1,0,1,0,2,1
14:37:07.69,cam3,8,1,7,0,7,1
16:02:12.40,cam2,1,0,1,1,0,1
16:15:12.26,cam1,0,0,0,0,2,1
14:37:20.29,cam3,8,1,7,0,7,4
16:02:32.80,cam2,1,1,0,1,0,4
16:15:31.25,cam1,0,0,0,0,3,4
14:37:35.36,cam3,6,1,5,0,5,2
16:02:50.56,cam2,1,1,0,1,0,3
16:15:51.04,cam1,0,0,0,0,3,3
14:37:49.76,cam3,8,0,8,0,7,2
16:03:08.64,cam2,1,1,0,1,0,3
16:16:10.72,cam1,1,0,1,0,3,3
14:38:02.19,cam3,11,0,11,0,7,1
16:03:28.36,cam2,1,1,0,1,0,2
16:16:30.03,cam1,2,1,1,0,5,2
14:38:14.47,cam3,10,1,9,0,7,2
16:03:45.68,cam2,2,1,1,2,0,2
16:16:49.71,cam1,2,0,2,0,4,1
14:38:28.95,cam3,6,1,5,0,5,1
16:04:03.00,cam2,1,1,0,1,0,1
16:17:11.90,cam1,0,0,0,0,1,1
14:38:42.66,cam3,6,1,5,0,5,1
16:04:20.48,cam2,1,1,0,1,0,1
16:17:34.37,cam1,1,1,0,0,3,1
14:38:56.98,cam3,9,2,7,0,6,2
16:04:38.00,cam2,1,1,0,1,0,2
16:17:54.97,cam1,1,1,0,0,2,2
14:39:10.81,cam3,9,2,7,0,7,2
16:04:56.92,cam2,1,1,0,1,0,2
16:18:13.76,cam1,1,1,0,0,4,2
14:39:23.09,cam3,9,1,8,0,5,2
16:05:15.00,cam2,1,1,0,1,0,2
16:18:35.44,cam1,1,0,1,0,2,2
14:39:35.65,cam3,7,1,6,0,7,3
16:05:32.96,cam2,1,1,0,1,0,2
16:18:54.55,cam1,3,0,3,0,6,2
14:39:48.28,cam3,9,2,7,0,7,2
16:05:49.80,cam2,1,0,1,1,0,2
16:19:14.78,cam1,1,1,0,0,2,2
14:40:01.32,cam3,10,1,9,0,8,2
16:06:07.32,cam2,1,1,0,1,0,2
16:19:35.34,cam1,2,1,1,0,2,2
14:40:14.64,cam3,9,2,7,0,6,3
16:06:25.40,cam2,1,1,0,1,0,4
16:19:53.21,cam1,2,2,0,0,3,4
14:40:27.59,cam3,10,3,7,0,6,4
16:06:42.76,cam2,2,2,0,2,0,3
16:20:13.37,cam1,4,1,3,0,5,2
14:40:40.59,cam3,11,1,10,0,6,3
16:07:01.60,cam2,1,0,1,1,0,1
16:20:32.76,cam1,0,0,0,0,0,1
14:40:53.22,cam3,13,0,13,0,6,1
16:07:18.92,cam2,1,1,0,1,0,2
16:20:53.40,cam1,0,0,0,0,1,3
14:41:06.14,cam3,10,1,9,0,6,2
16:07:35.52,cam2,2,1,1,2,0,2
16:21:16.43,cam1,1,0,1,0,1,2
14:41:18.50,cam3,12,2,10,0,4,1
16:07:51.40,cam2,2,1,1,2,0,1
16:21:39.54,cam1,0,0,0,0,0,1
14:41:30.81,cam3,12,1,11,0,6,3
16:08:08.80,cam2,1,1,0,1,0,3
16:21:58.66,cam1,2,0,2,0,4,3
14:41:42.97,cam3,10,1,9,0,8,1
16:08:28.48,cam2,0,0,0,1,0,1
16:22:17.49,cam1,1,0,1,0,1,1
14:41:55.09,cam3,9,0,9,0,9,1
16:08:46.48,cam2,1,1,0,1,0,2
16:22:37.53,cam1,0,0,0,0,0,2
14:42:06.76,cam3,9,1,8,0,8,1
16:09:05.84,cam2,0,0,0,0,0,1
16:23:00.96,cam1,1,0,1,0,1,1
14:42:18.92,cam3,14,2,12,0,9,1
16:09:24.36,cam2,0,0,0,1,0,3
16:23:23.39,cam1,1,1,0,0,2,2
14:42:30.52,cam3,11,3,8,0,9,2
16:09:43.16,cam2,1,0,1,1,0,1
16:23:44.87,cam1,1,0,1,0,3,1
14:42:42.83,cam3,12,3,9,0,7,1
16:10:03.04,cam2,1,0,1,1,0,2
16:24:05.70,cam1,1,1,0,0,3,2
14:42:54.27,cam3,13,2,11,0,8,2
16:10:21.04,cam2,1,1,0,1,0,2
16:24:31.13,cam1,0,0,0,0,0,2
14:43:05.07,cam3,14,1,13,0,8,2
16:10:37.48,cam2,1,1,0,1,0,2
16:24:56.36,cam1,1,1,0,0,1,2
14:43:16.58,cam3,11,2,9,0,5,3
16:10:54.84,cam2,2,2,0,2,0,3
16:25:20.12,cam1,0,0,0,0,1,3
14:43:29.18,cam3,7,1,6,0,4,2
16:11:12.88,cam2,1,1,0,1,0,2
16:25:42.03,cam1,0,0,0,0,1,1
14:43:43.65,cam3,7,0,7,0,3,0
16:11:34.16,cam2,1,0,1,1,0,1
16:26:02.51,cam1,1,1,0,0,2,1
14:43:57.65,cam3,5,0,5,0,3,1
16:11:52.84,cam2,0,0,0,0,0,1
16:26:22.10,cam1,0,0,0,0,1,1
14:44:11.17,cam3,8,0,8,0,3,0
16:12:13.80,cam2,0,0,0,0,0,0
16:26:42.41,cam1,0,0,0,0,1,0
14:44:24.76,cam3,5,0,5,0,4,0
16:12:32.64,cam2,1,1,0,1,0,1
16:27:06.77,cam1,0,0,0,0,0,1
14:44:39.76,cam3,5,1,4,0,2,1
16:12:52.24,cam2,1,1,0,1,0,2
16:27:28.32,cam1,0,0,0,0,0,1
14:44:54.43,cam3,7,1,6,0,4,1
16:13:11.84,cam2,1,0,1,1,0,1
16:27:50.07,cam1,2,1,1,0,2,1
14:45:09.43,cam3,5,0,5,0,4,1
16:13:33.36,cam2,1,0,1,1,0,1
16:28:07.87,cam1,0,0,0,0,2,1
14:45:24.19,cam3,6,1,5,0,4,1
16:13:50.28,cam2,1,0,1,1,0,1
16:28:33.66,cam1,0,0,0,0,0,1
14:45:38.78,cam3,4,0,4,0,4,1
16:14:08.68,cam2,0,0,0,0,0,0
16:28:54.38,cam1,1,0,1,0,1,1
14:45:54.10,cam3,7,1,6,0,6,1
16:14:26.64,cam2,0,0,0,0,0,1
16:29:15.17,cam1,1,0,1,0,3,1
14:46:07.05,cam3,10,0,10,0,7,1
16:14:48.20,cam2,0,0,0,0,0,1
16:29:32.84,cam1,3,1,2,0,4,2
14:46:21.25,cam3,8,1,7,0,7,2
16:15:09.08,cam2,0,0,0,0,0,2
16:29:49.96,cam1,0,0,0,0,4,2
14:46:35.00,cam3,8,1,7,0,7,2
16:15:31.04,cam2,0,0,0,0,0,2
16:30:06.11,cam1,3,3,0,0,3,2
14:46:49.00,cam3,8,1,7,0,7,2
16:15:49.00,cam2,2,2,0,2,0,2
16:30:24.43,cam1,2,2,0,0,4,2
14:47:02.76,cam3,8,2,6,0,7,3
16:16:05.56,cam2,2,2,0,2,0,3
16:30:44.18,cam1,0,0,0,0,0,2
14:47:15.31,cam3,10,1,9,0,7,1
16:16:23.12,cam2,1,0,1,1,0,0
16:31:05.98,cam1,0,0,0,0,0,0
14:47:28.63,cam3,6,1,5,0,5,1
16:16:41.32,cam2,0,0,0,0,0,1
16:31:26.97,cam1,0,0,0,0,1,1
14:47:44.10,cam3,5,1,4,0,4,1
16:16:57.88,cam2,1,1,0,1,0,2
16:31:48.16,cam1,1,1,0,0,2,2
14:47:59.26,cam3,8,0,8,0,5,2
16:17:14.76,cam2,0,0,0,0,0,1
16:32:09.16,cam1,1,0,1,0,1,1
14:48:13.54,cam3,4,1,3,0,2,1
16:17:32.52,cam2,1,0,1,1,0,1
16:32:29.31,cam1,1,1,0,0,1,1
14:48:30.77,cam3,3,0,3,0,2,0
16:17:48.60,cam2,0,0,0,0,0,0
16:32:47.87,cam1,1,0,1,0,1,0
14:48:50.01,cam3,4,1,3,0,1,2
16:18:06.60,cam2,0,0,0,0,0,1
16:33:04.26,cam1,2,1,1,0,4,1
14:49:08.72,cam3,3,0,3,0,2,1
16:18:24.00,cam2,1,1,0,1,0,2
16:33:20.54,cam1,4,2,2,0,4,2
14:49:28.19,cam3,2,0,2,0,1,2
16:18:38.52,cam2,3,2,1,3,0,3
16:33:39.41,cam1,1,1,0,0,1,3
14:49:47.15,cam3,2,0,2,0,1,1
16:18:54.28,cam2,2,1,1,2,0,1
16:34:00.57,cam1,0,0,0,0,0,1
14:50:06.66,cam3,2,0,2,0,0,1
16:19:10.20,cam2,2,1,1,2,0,2
16:34:21.32,cam1,1,1,0,0,1,2
14:50:25.50,cam3,4,0,4,0,1,3
16:19:25.48,cam2,2,2,0,2,0,3
16:34:40.15,cam1,0,0,0,0,2,3
14:50:41.17,cam3,6,0,6,0,2,3
16:19:42.08,cam2,1,1,0,1,0,3
16:34:59.95,cam1,1,0,1,0,3,3
14:51:00.17,cam3,2,0,2,0,1,2
16:19:58.32,cam2,1,0,1,1,0,0
16:35:16.90,cam1,1,0,1,0,1,0
14:51:18.72,cam3,4,2,2,0,3,3
16:20:14.56,cam2,2,1,1,2,0,4
16:35:35.02,cam1,2,2,0,0,2,4
14:51:35.48,cam3,4,1,3,0,3,2
16:20:31.48,cam2,1,1,0,1,0,4
16:35:51.37,cam1,7,4,3,0,7,4
14:51:54.19,cam3,5,1,4,0,3,3
16:20:49.72,cam2,1,0,1,1,0,3
16:36:05.17,cam1,6,5,1,0,7,3
14:52:10.35,cam3,5,2,3,0,2,3
16:21:07.60,cam2,0,0,0,0,0,4
16:36:20.65,cam1,3,3,0,0,5,4
14:52:26.78,cam3,4,2,2,0,3,4
16:21:26.64,cam2,1,0,1,1,0,3
16:36:36.68,cam1,2,1,1,0,4,3
14:52:44.30,cam3,4,1,3,0,3,3
16:21:45.64,cam2,1,0,1,1,0,3
16:36:52.24,cam1,2,2,0,0,5,3
14:53:00.41,cam3,5,0,5,0,5,1
16:22:02.00,cam2,0,0,0,1,0,3
16:37:11.55,cam1,1,1,0,0,1,2
14:53:14.05,cam3,3,2,1,0,3,3
16:22:21.96,cam2,0,0,0,0,0,3
16:37:30.02,cam1,2,2,0,0,2,3
14:53:30.08,cam3,5,0,5,0,3,2
16:22:38.88,cam2,2,1,1,2,0,2
16:37:48.46,cam1,2,1,1,0,2,2
14:53:46.00,cam3,5,0,5,0,4,3
16:22:57.60,cam2,1,1,0,1,0,4
16:38:07.93,cam1,2,2,0,0,4,4
14:54:01.56,cam3,3,0,3,0,2,2
16:23:16.36,cam2,2,1,1,2,0,3
16:38:27.65,cam1,2,1,1,0,2,3
14:54:16.63,cam3,7,2,5,0,6,4
16:23:34.20,cam2,2,1,1,2,0,4
16:38:45.00,cam1,1,1,0,0,5,4
14:54:32.79,cam3,6,0,6,0,5,1
16:39:00.16,cam1,4,1,3,0,7,2
16:23:51.44,cam2,1,1,0,1,0,2
14:54:50.06,cam3,5,1,4,0,4,2
16:39:15.31,cam1,4,1,3,0,5,2
16:24:09.40,cam2,1,0,1,1,0,2
14:55:07.46,cam3,4,2,2,0,3,2
16:24:27.44,cam2,0,0,0,0,0,2
16:39:29.99,cam1,3,1,2,0,6,2
14:55:24.29,cam3,6,1,5,0,3,3
16:24:44.72,cam2,2,2,0,2,0,4
16:39:47.30,cam1,3,2,1,0,3,4
14:55:42.17,cam3,3,1,2,0,2,4
16:40:04.94,cam1,2,1,1,0,3,4
16:25:01.16,cam2,2,2,0,2,0,4
14:55:59.56,cam3,6,2,4,0,4,3
16:40:22.41,cam1,2,1,1,0,3,3
16:25:18.60,cam2,2,1,1,2,0,3
14:56:14.20,cam3,5,1,4,0,4,3
16:25:36.52,cam2,1,1,0,1,0,3
16:40:39.61,cam1,3,2,1,0,4,3
14:56:31.03,cam3,4,2,2,0,3,3
16:25:54.04,cam2,0,0,0,0,0,2
16:40:55.88,cam1,4,3,1,0,6,2
14:56:46.75,cam3,8,1,7,0,5,3
16:26:12.68,cam2,1,1,0,1,0,3
16:41:11.84,cam1,4,2,2,0,5,3
14:57:01.78,cam3,7,1,6,0,6,3
16:26:30.28,cam2,2,1,1,2,0,3
16:41:27.88,cam1,3,2,1,0,5,3
14:57:15.62,cam3,10,2,8,0,9,2
16:26:49.72,cam2,1,1,0,1,0,2
16:41:43.55,cam1,3,3,0,0,6,2
14:57:30.17,cam3,7,2,5,0,6,4
16:27:08.08,cam2,2,1,1,2,0,4
16:41:59.23,cam1,4,3,1,0,6,3
14:57:43.65,cam3,8,3,5,0,8,4
16:27:25.20,cam2,2,0,2,2,0,3
16:42:15.50,cam1,4,3,1,0,6,3
14:57:58.29,cam3,6,0,6,0,4,3
16:27:42.44,cam2,0,0,0,0,0,2
16:42:34.62,cam1,2,1,1,0,4,2
14:58:11.76,cam3,8,1,7,0,5,2
16:27:59.96,cam2,1,0,1,1,0,1
16:42:54.53,cam1,1,1,0,0,1,1
14:58:26.16,cam3,7,0,7,0,6,3
16:28:18.04,cam2,0,0,0,0,0,3
16:43:11.92,cam1,3,2,1,0,5,3
14:58:41.67,cam3,8,2,6,0,6,3
16:28:37.44,cam2,0,0,0,0,0,4
16:43:29.16,cam1,2,2,0,0,3,4
14:58:55.83,cam3,8,1,7,0,4,4
16:28:57.24,cam2,1,1,0,1,0,4
16:43:45.95,cam1,1,1,0,0,4,4
14:59:09.59,cam3,8,1,7,0,6,3
16:29:16.60,cam2,1,1,0,1,0,3
16:44:02.35,cam1,3,2,1,0,7,3
14:59:24.46,cam3,5,1,4,0,4,3
16:29:35.56,cam2,2,2,0,2,0,3
16:44:18.23,cam1,2,1,1,0,6,3
14:59:39.82,cam3,6,1,5,0,5,3
16:29:51.84,cam2,3,3,0,3,0,3
16:44:35.46,cam1,3,1,2,0,4,3
14:59:54.77,cam3,9,1,8,0,7,3
16:30:09.24,cam2,2,2,0,2,0,2
16:44:52.62,cam1,1,1,0,0,5,2
15:00:09.01,cam3,8,1,7,0,7,3
16:30:27.40,cam2,1,1,0,1,0,3
16:45:09.61,cam1,2,1,1,0,4,2
15:00:23.40,cam3,7,1,6,0,7,2
16:30:47.04,cam2,1,1,0,1,0,3
16:45:26.81,cam1,2,1,1,0,3,2
15:00:37.16,cam3,8,2,6,0,5,3
16:31:05.32,cam2,0,0,0,0,0,3
16:45:46.76,cam1,1,0,1,0,3,3
15:00:50.48,cam3,9,1,8,0,7,3
16:31:23.80,cam2,2,1,1,2,0,2
16:46:05.59,cam1,1,1,0,0,3,2
15:01:03.27,cam3,7,1,6,0,4,2
16:31:40.92,cam2,2,1,1,2,0,2
16:46:26.23,cam1,0,0,0,0,1,3
15:01:16.75,cam3,7,1,6,0,5,3
16:31:58.76,cam2,0,0,0,0,0,4
16:46:44.66,cam1,3,3,0,0,3,4
15:01:33.34,cam3,5,1,4,0,3,4
16:32:14.72,cam2,2,1,1,2,0,3
16:47:03.70,cam1,3,3,0,0,3,3
15:01:48.98,cam3,7,0,7,0,3,3
16:32:33.48,cam2,0,0,0,0,0,3
16:47:20.89,cam1,4,3,1,0,4,3
15:02:01.78,cam3,11,1,10,0,6,3
16:32:52.56,cam2,2,1,1,2,0,3
16:47:37.17,cam1,2,1,1,0,4,3
15:02:13.93,cam3,8,2,6,0,5,3
16:33:10.12,cam2,1,1,0,1,0,3
16:47:57.44,cam1,1,0,1,0,3,3
15:02:26.57,cam3,9,2,7,0,6,3
16:33:32.24,cam2,0,0,0,0,0,3
16:48:13.92,cam1,3,2,1,0,5,3
15:02:39.49,cam3,9,3,6,0,8,2
16:33:50.40,cam2,1,1,0,1,0,1
16:48:33.19,cam1,1,0,1,0,2,1
15:02:52.44,cam3,11,1,10,0,8,2
16:34:08.72,cam2,1,1,0,1,0,1
16:48:52.99,cam1,2,1,1,0,3,2
15:03:05.44,cam3,9,0,9,0,6,2
16:34:26.40,cam2,1,0,1,1,0,1
16:49:11.30,cam1,5,1,4,0,5,1
15:03:20.11,cam3,9,0,9,0,7,1
16:34:45.08,cam2,2,0,2,2,0,1
16:49:29.45,cam1,2,1,1,0,3,1
15:03:32.31,cam3,9,0,9,0,8,2
16:35:03.48,cam2,1,1,0,1,0,2
16:49:49.21,cam1,1,1,0,0,2,2
15:03:44.23,cam3,10,5,5,0,9,3
16:35:22.48,cam2,1,1,0,1,0,2
16:50:10.12,cam1,0,0,0,0,3,2
15:03:56.46,cam3,8,2,6,0,6,2
16:35:40.76,cam2,1,0,1,1,0,1
16:50:33.72,cam1,0,0,0,0,0,1
15:04:09.38,cam3,10,3,7,0,9,3
16:35:59.68,cam2,1,1,0,1,0,3
16:50:54.07,cam1,1,1,0,0,2,3
15:04:22.74,cam3,10,3,7,0,9,2
16:36:17.84,cam2,1,1,0,1,0,2
16:51:15.38,cam1,1,1,0,0,2,2
15:04:34.85,cam3,9,3,6,0,8,2
16:36:35.80,cam2,1,0,1,1,0,1
16:51:36.50,cam1,1,1,0,0,1,1
15:04:47.05,cam3,12,3,9,0,10,3
16:36:53.80,cam2,0,0,0,0,0,2
16:51:57.69,cam1,2,2,0,0,2,2
15:04:59.44,cam3,9,3,6,0,7,2
16:37:12.60,cam2,1,1,0,1,0,2
16:52:18.01,cam1,1,0,1,0,2,2
15:05:11.80,cam3,9,1,8,0,8,2
16:52:41.08,cam1,0,0,0,0,0,2
16:37:30.44,cam2,1,0,1,1,0,2
15:05:23.56,cam3,11,1,10,0,9,1
16:53:05.55,cam1,0,0,0,0,0,1
16:37:48.68,cam2,0,0,0,0,0,1
15:05:35.07,cam3,9,0,9,0,5,0
16:53:29.06,cam1,0,0,0,0,0,1
16:38:07.96,cam2,1,0,1,1,0,1
15:05:47.11,cam3,9,2,7,0,4,1
16:53:52.70,cam1,0,0,0,0,0,1
16:38:26.96,cam2,0,0,0,0,0,1
15:06:00.15,cam3,10,4,6,0,7,4
16:54:17.29,cam1,0,0,0,0,0,3
16:38:42.12,cam2,3,1,2,3,0,3
15:06:12.50,cam3,9,2,7,0,6,2
16:54:39.20,cam1,1,1,0,0,1,3
16:38:59.92,cam2,2,1,1,2,0,3
15:06:25.70,cam3,9,3,6,0,7,4
16:55:01.32,cam1,0,0,0,0,0,4
16:39:17.32,cam2,1,1,0,1,0,4
15:06:39.38,cam3,9,3,6,0,8,3
16:55:24.75,cam1,0,0,0,0,1,3
16:39:34.16,cam2,2,2,0,2,0,3
15:06:50.77,cam3,11,2,9,0,7,3
16:55:48.82,cam1,0,0,0,0,0,2
16:39:51.60,cam2,1,1,0,1,0,2
15:07:02.73,cam3,9,2,7,0,4,2
16:56:12.46,cam1,0,0,0,0,0,2
16:40:09.00,cam2,1,1,0,1,0,2
15:07:15.68,cam3,9,1,8,0,7,2
16:56:32.61,cam1,1,1,0,0,2,3
16:40:27.68,cam2,1,1,0,1,0,3
15:07:28.04,cam3,11,1,10,0,8,3
16:56:53.80,cam1,0,0,0,0,2,2
16:40:45.32,cam2,1,1,0,1,0,2
15:07:39.28,cam3,10,1,9,0,9,1
16:57:16.64,cam1,1,0,1,0,2,1
16:41:03.32,cam2,0,0,0,0,0,1
15:07:52.15,cam3,10,3,7,0,9,2
16:57:38.07,cam1,1,1,0,0,2,2
16:41:20.96,cam2,1,0,1,1,0,2
15:08:04.83,cam3,10,2,8,0,8,2
16:57:58.07,cam1,1,1,0,0,2,3
16:41:39.60,cam2,1,1,0,1,0,2
15:08:18.11,cam3,7,1,6,0,6,1
16:58:19.86,cam1,1,0,1,0,1,1
16:41:57.16,cam2,1,1,0,1,0,1
15:08:34.30,cam3,6,0,6,0,4,1
16:58:41.73,cam1,2,1,1,0,3,3
16:42:14.88,cam2,1,1,0,1,0,3
15:08:49.14,cam3,6,0,6,0,5,1
16:58:58.05,cam1,2,0,2,0,4,2
16:42:35.84,cam2,0,0,0,0,0,2
15:09:04.17,cam3,6,0,6,0,4,0
16:59:17.48,cam1,0,0,0,0,1,1
16:42:56.16,cam2,0,0,0,0,0,1
15:09:20.49,cam3,4,1,3,0,3,2
16:59:35.08,cam1,1,0,1,0,4,1
16:43:17.48,cam2,0,0,0,0,0,1
15:09:34.80,cam3,6,0,6,0,5,1
16:59:54.35,cam1,0,0,0,0,0,1
16:43:35.28,cam2,0,0,0,1,0,1
15:09:49.56,cam3,5,0,5,0,4,1
17:00:15.55,cam1,0,0,0,0,1,2
16:43:52.48,cam2,1,1,0,1,0,2
15:10:05.12,cam3,5,1,4,0,4,1
17:00:36.46,cam1,0,0,0,0,1,1
16:44:09.68,cam2,0,0,0,0,0,1
15:10:20.31,cam3,6,1,5,0,5,1
17:00:56.45,cam1,0,0,0,0,1,1
16:44:28.64,cam2,1,0,1,1,0,1
15:10:35.91,cam3,4,0,4,0,4,0
17:01:18.73,cam1,0,0,0,0,0,0
16:44:45.44,cam2,1,0,1,1,0,0
15:10:51.46,cam3,5,0,5,0,4,1
17:01:42.12,cam1,0,0,0,0,0,0
16:45:02.56,cam2,1,0,1,1,0,0
15:11:08.10,cam3,4,1,3,0,3,2
17:02:01.72,cam1,1,1,0,0,2,2
16:45:20.28,cam2,1,1,0,1,0,2
15:11:22.57,cam3,7,0,7,0,4,1
17:02:20.43,cam1,2,0,2,0,3,1
16:45:39.32,cam2,0,0,0,0,0,1
15:11:36.49,cam3,8,1,7,0,7,2
17:02:39.14,cam1,2,1,1,0,2,1
16:45:58.72,cam2,1,0,1,1,0,1
15:11:50.41,cam3,7,2,5,0,6,3
17:02:57.06,cam1,2,2,0,0,2,3
16:46:18.56,cam2,0,0,0,0,0,3
15:12:04.76,cam3,6,2,4,0,5,3
17:03:14.85,cam1,1,1,0,0,2,3
16:46:36.96,cam2,0,0,0,0,0,3
15:12:19.04,cam3,6,2,4,0,5,2
17:03:34.93,cam1,0,0,0,0,1,2
16:46:55.76,cam2,1,1,0,2,0,2
15:12:34.07,cam3,6,2,4,0,5,2
17:03:56.16,cam1,0,0,0,0,1,2
16:47:13.04,cam2,1,1,0,1,0,2
15:12:48.55,cam3,5,2,3,0,4,2
17:04:17.96,cam1,0,0,0,0,0,2
16:47:31.04,cam2,1,1,0,1,0,2
15:13:03.10,cam3,6,2,4,0,4,2
17:04:40.55,cam1,0,0,0,0,0,3
16:47:47.40,cam2,2,2,0,2,0,3
15:13:18.70,cam3,7,2,5,0,5,2
17:05:00.26,cam1,1,1,0,0,1,2
16:48:04.84,cam2,2,1,1,2,0,2
15:13:32.74,cam3,7,2,5,0,5,1
17:05:19.66,cam1,0,0,0,0,3,2
16:48:23.60,cam2,1,1,0,1,0,2
15:13:46.97,cam3,9,3,6,0,6,3
17:05:39.73,cam1,2,0,2,0,4,3
16:48:40.80,cam2,2,2,0,2,0,3
