time_start,time_end,camera_id,previous_state,new_state,duration_seconds,people_ids
15:06:11.88,15:06:28.48,cam2,staffed,unstaffed,16.6,w1
15:06:28.48,15:06:28.84,cam2,unstaffed,staffed,0.36,
15:06:28.84,15:06:39.64,cam2,staffed,unstaffed,10.8,w1
15:06:39.64,15:06:39.76,cam2,unstaffed,staffed,0.12,
15:06:39.76,15:06:40.12,cam2,staffed,unstaffed,0.36,
15:06:40.12,15:06:41.12,cam2,unstaffed,staffed,1.0,
15:06:41.12,15:06:41.48,cam2,staffed,unstaffed,0.36,
15:06:41.48,15:07:31.08,cam2,unstaffed,staffed,49.6,w4
15:07:31.08,15:07:37.68,cam2,staffed,unstaffed,6.6,w4
15:07:37.68,15:07:43.12,cam2,unstaffed,staffed,5.44,
15:07:43.12,15:07:50.84,cam2,staffed,unstaffed,7.72,w2
15:07:50.84,15:08:04.92,cam2,unstaffed,staffed,14.08,w2
15:08:04.92,15:08:05.28,cam2,staffed,unstaffed,0.36,w2
15:08:05.28,15:08:29.44,cam2,unstaffed,staffed,24.16,
15:08:29.44,15:08:29.80,cam2,staffed,unstaffed,0.36,
15:08:29.80,15:08:30.16,cam2,unstaffed,staffed,0.36,
15:08:30.16,15:08:32.16,cam2,staffed,unstaffed,2.0,
15:08:32.16,15:08:56.76,cam2,unstaffed,staffed,24.6,
15:08:56.76,15:08:59.16,cam2,staffed,unstaffed,2.4,
15:08:59.16,15:08:59.56,cam2,unstaffed,staffed,0.4,
15:08:59.56,15:08:59.80,cam2,staffed,unstaffed,0.24,
15:08:59.80,15:09:01.88,cam2,unstaffed,staffed,2.08,
15:09:01.88,15:09:03.00,cam2,staffed,unstaffed,1.12,
15:09:03.00,15:09:26.84,cam2,unstaffed,staffed,23.84,
15:09:26.84,15:09:31.04,cam2,staffed,unstaffed,4.2,w2
15:09:31.04,15:09:34.08,cam2,unstaffed,staffed,3.04,
15:09:34.08,15:09:35.04,cam2,staffed,unstaffed,0.96,
15:09:35.04,15:09:37.72,cam2,unstaffed,staffed,2.68,
15:09:37.72,15:09:37.84,cam2,staffed,unstaffed,0.12,
15:09:37.84,15:09:38.92,cam2,unstaffed,staffed,1.08,
15:09:38.92,15:09:45.28,cam2,staffed,unstaffed,6.36,w2
15:09:45.28,15:09:53.00,cam2,unstaffed,staffed,7.72,
15:09:53.00,15:09:56.72,cam2,staffed,unstaffed,3.72,w2
15:09:56.72,15:09:57.44,cam2,unstaffed,staffed,0.72,
15:09:57.44,15:09:57.68,cam2,staffed,unstaffed,0.24,
15:09:57.68,15:09:57.80,cam2,unstaffed,staffed,0.12,
15:09:57.80,15:09:57.92,cam2,staffed,unstaffed,0.12,
15:09:57.92,15:10:00.60,cam2,unstaffed,staffed,2.68,
15:10:00.60,15:10:03.68,cam2,staffed,unstaffed,3.08,w2
15:10:03.68,15:11:14.16,cam2,unstaffed,staffed,70.48,
15:11:14.16,15:11:24.72,cam2,staffed,unstaffed,10.56,w1
15:11:24.72,15:11:25.84,cam2,unstaffed,staffed,1.12,
15:11:25.84,15:11:34.80,cam2,staffed,unstaffed,8.96,w1
15:11:34.80,15:11:35.36,cam2,unstaffed,staffed,0.56,w1
15:11:35.36,15:11:35.48,cam2,staffed,unstaffed,0.12,w1
15:11:35.48,15:11:35.60,cam2,unstaffed,staffed,0.12,w1
15:11:35.60,15:11:44.80,cam2,staffed,unstaffed,9.2,w1
15:11:44.80,15:11:46.00,cam2,unstaffed,staffed,1.2,
15:11:46.00,15:11:53.12,cam2,staffed,unstaffed,7.12,w1
15:11:53.12,15:11:53.24,cam2,unstaffed,staffed,0.12,
15:11:53.24,15:12:03.84,cam2,staffed,unstaffed,10.6,w1
15:12:03.84,15:12:27.88,cam2,unstaffed,staffed,24.04,
15:12:27.88,15:12:31.76,cam2,staffed,unstaffed,3.88,w1
15:12:31.76,15:12:32.48,cam2,unstaffed,staffed,0.72,
15:12:32.48,15:12:50.52,cam2,staffed,unstaffed,18.04,w1
15:12:50.52,15:12:50.76,cam2,unstaffed,staffed,0.24,
15:12:50.76,15:12:51.60,cam2,staffed,unstaffed,0.84,
15:12:51.60,15:12:55.00,cam2,unstaffed,staffed,3.4,w4
15:12:55.00,15:12:55.12,cam2,staffed,unstaffed,0.12,w4
15:12:55.12,15:12:57.20,cam2,unstaffed,staffed,2.08,
15:12:57.20,15:12:59.44,cam2,staffed,unstaffed,2.24,
15:12:59.44,15:12:59.56,cam2,unstaffed,staffed,0.12,
15:12:59.56,15:13:00.52,cam2,staffed,unstaffed,0.96,
15:13:00.52,15:13:00.64,cam2,unstaffed,staffed,0.12,
15:13:00.64,15:14:40.80,cam2,staffed,unstaffed,100.16,w2
15:14:40.80,15:14:40.92,cam2,unstaffed,staffed,0.12,
15:14:40.92,15:15:46.16,cam2,staffed,unstaffed,65.24,w2
15:15:46.16,15:15:46.76,cam2,unstaffed,staffed,0.6,
15:15:46.76,15:15:47.24,cam2,staffed,unstaffed,0.48,
15:15:47.24,15:15:47.84,cam2,unstaffed,staffed,0.6,
15:15:47.84,15:15:49.64,cam2,staffed,unstaffed,1.8,
15:15:49.64,15:15:51.20,cam2,unstaffed,staffed,1.56,
15:15:51.20,15:15:51.80,cam2,staffed,unstaffed,0.6,
15:15:51.80,15:15:52.04,cam2,unstaffed,staffed,0.24,
15:15:52.04,15:15:54.16,cam2,staffed,unstaffed,2.12,
15:15:54.16,15:15:56.68,cam2,unstaffed,staffed,2.52,
15:15:56.68,15:15:58.00,cam2,staffed,unstaffed,1.32,
15:15:58.00,15:15:58.12,cam2,unstaffed,staffed,0.12,
15:15:58.12,15:15:58.36,cam2,staffed,unstaffed,0.24,
15:15:58.36,15:15:58.60,cam2,unstaffed,staffed,0.24,
15:15:58.60,15:15:59.68,cam2,staffed,unstaffed,1.08,
15:15:59.68,15:16:00.64,cam2,unstaffed,staffed,0.96,
15:16:00.64,15:16:00.76,cam2,staffed,unstaffed,0.12,
15:16:00.76,15:16:01.00,cam2,unstaffed,staffed,0.24,
15:16:01.00,15:16:01.12,cam2,staffed,unstaffed,0.12,
15:16:01.12,15:16:01.84,cam2,unstaffed,staffed,0.72,
15:16:01.84,15:16:02.32,cam2,staffed,unstaffed,0.48,
15:16:02.32,15:16:02.44,cam2,unstaffed,staffed,0.12,
15:16:02.44,15:16:03.28,cam2,staffed,unstaffed,0.84,
15:16:03.28,15:16:10.56,cam2,unstaffed,staffed,7.28,
15:16:10.56,15:16:11.64,cam2,staffed,unstaffed,1.08,
15:16:11.64,15:16:14.28,cam2,unstaffed,staffed,2.64,
15:16:14.28,15:16:25.60,cam2,staffed,unstaffed,11.32,w1
15:16:25.60,15:16:31.16,cam2,unstaffed,staffed,5.56,
15:16:31.16,15:16:32.36,cam2,staffed,unstaffed,1.2,
15:16:32.36,15:16:36.08,cam2,unstaffed,staffed,3.72,w1
15:16:36.08,15:16:37.04,cam2,staffed,unstaffed,0.96,w1
15:16:37.04,15:16:55.28,cam2,unstaffed,staffed,18.24,
15:16:55.28,15:17:21.08,cam2,staffed,unstaffed,25.8,
15:17:21.08,15:17:23.00,cam2,unstaffed,staffed,1.92,
15:17:23.00,15:17:28.28,cam2,staffed,unstaffed,5.28,w1
15:17:28.28,15:17:28.52,cam2,unstaffed,staffed,0.24,
15:17:28.52,15:17:28.88,cam2,staffed,unstaffed,0.36,
15:17:28.88,15:17:29.12,cam2,unstaffed,staffed,0.24,
15:17:29.12,15:17:31.80,cam2,staffed,unstaffed,2.68,w2
15:17:31.80,15:17:31.92,cam2,unstaffed,staffed,0.12,
15:17:31.92,15:18:28.92,cam2,staffed,unstaffed,57.0,w1|w1
15:18:28.92,15:18:29.88,cam2,unstaffed,staffed,0.96,
15:18:29.88,15:19:21.12,cam2,staffed,unstaffed,51.24,w2
15:19:21.12,15:19:21.24,cam2,unstaffed,staffed,0.12,w2
15:19:21.24,15:19:25.24,cam2,staffed,unstaffed,4.0,
15:19:25.24,15:19:25.36,cam2,unstaffed,staffed,0.12,
15:19:25.36,15:19:48.24,cam2,staffed,unstaffed,22.88,w4
15:19:48.24,15:19:49.04,cam2,unstaffed,staffed,0.8,
15:19:49.04,15:20:03.44,cam2,staffed,unstaffed,14.4,w2
15:20:03.44,15:20:51.04,cam2,unstaffed,staffed,47.6,
15:20:51.04,15:21:24.32,cam2,staffed,unstaffed,33.28,w1
15:21:24.32,15:21:24.44,cam2,unstaffed,staffed,0.12,
15:21:24.44,15:21:31.04,cam2,staffed,unstaffed,6.6,w3
15:21:31.04,15:21:31.16,cam2,unstaffed,staffed,0.12,
15:21:31.16,15:21:41.28,cam2,staffed,unstaffed,10.12,w1
15:21:41.28,15:21:41.40,cam2,unstaffed,staffed,0.12,
15:21:41.40,15:21:42.00,cam2,staffed,unstaffed,0.6,
15:21:42.00,15:21:44.16,cam2,unstaffed,staffed,2.16,
15:21:44.16,15:21:44.64,cam2,staffed,unstaffed,0.48,
15:21:44.64,15:21:44.76,cam2,unstaffed,staffed,0.12,
15:21:44.76,15:21:45.52,cam2,staffed,unstaffed,0.76,
15:21:45.52,15:21:45.76,cam2,unstaffed,staffed,0.24,
15:21:45.76,15:21:48.48,cam2,staffed,unstaffed,2.72,w1
15:21:48.48,15:21:49.08,cam2,unstaffed,staffed,0.6,
15:21:49.08,15:21:49.56,cam2,staffed,unstaffed,0.48,
15:21:49.56,15:21:49.68,cam2,unstaffed,staffed,0.12,
15:21:49.68,15:22:06.68,cam2,staffed,unstaffed,17.0,w4
15:22:06.68,15:22:06.80,cam2,unstaffed,staffed,0.12,
15:22:06.80,15:22:22.12,cam2,staffed,unstaffed,15.32,w1
15:22:22.12,15:22:22.24,cam2,unstaffed,staffed,0.12,
15:22:22.24,15:22:30.56,cam2,staffed,unstaffed,8.32,
15:22:30.56,15:22:31.04,cam2,unstaffed,staffed,0.48,
15:22:31.04,15:22:34.88,cam2,staffed,unstaffed,3.84,w4
15:22:34.88,15:22:35.60,cam2,unstaffed,staffed,0.72,
15:22:35.60,15:22:35.72,cam2,staffed,unstaffed,0.12,
15:22:35.72,15:22:35.96,cam2,unstaffed,staffed,0.24,w1
15:22:35.96,15:22:36.56,cam2,staffed,unstaffed,0.6,w1
15:22:36.56,15:22:36.68,cam2,unstaffed,staffed,0.12,
15:22:36.68,15:22:36.92,cam2,staffed,unstaffed,0.24,
15:22:36.92,15:22:37.04,cam2,unstaffed,staffed,0.12,
15:22:37.04,15:22:37.56,cam2,staffed,unstaffed,0.52,
15:22:37.56,15:22:38.92,cam2,unstaffed,staffed,1.36,
15:22:38.92,15:22:39.20,cam2,staffed,unstaffed,0.28,
15:22:39.20,15:22:45.20,cam2,unstaffed,staffed,6.0,
15:22:45.20,15:22:46.16,cam2,staffed,unstaffed,0.96,
15:22:46.16,15:22:48.68,cam2,unstaffed,staffed,2.52,
15:22:48.68,15:23:22.32,cam2,staffed,unstaffed,33.64,w2
15:23:22.32,15:23:24.00,cam2,unstaffed,staffed,1.68,
15:23:24.00,15:23:34.92,cam2,staffed,unstaffed,10.92,w4
15:23:34.92,15:23:35.16,cam2,unstaffed,staffed,0.24,
15:23:35.16,15:23:36.28,cam2,staffed,unstaffed,1.12,
15:23:36.28,15:23:36.76,cam2,unstaffed,staffed,0.48,
15:23:36.76,15:23:39.60,cam2,staffed,unstaffed,2.84,w4
15:23:39.60,15:23:39.72,cam2,unstaffed,staffed,0.12,
15:23:39.72,15:23:41.20,cam2,staffed,unstaffed,1.48,
15:23:41.20,15:23:41.32,cam2,unstaffed,staffed,0.12,
15:23:41.32,15:23:59.16,cam2,staffed,unstaffed,17.84,
15:23:59.16,15:24:01.84,cam2,unstaffed,staffed,2.68,
15:24:01.84,15:24:03.40,cam2,staffed,unstaffed,1.56,
15:24:03.40,15:24:03.64,cam2,unstaffed,staffed,0.24,
15:24:03.64,15:24:05.40,cam2,staffed,unstaffed,1.76,
15:24:05.40,15:24:05.52,cam2,unstaffed,staffed,0.12,
15:24:05.52,15:24:05.88,cam2,staffed,unstaffed,0.36,
15:24:05.88,15:24:06.12,cam2,unstaffed,staffed,0.24,
15:24:06.12,15:24:10.64,cam2,staffed,unstaffed,4.52,w1
15:24:10.64,15:24:14.12,cam2,unstaffed,staffed,3.48,
15:24:14.12,15:24:14.60,cam2,staffed,unstaffed,0.48,
15:24:14.60,15:24:14.84,cam2,unstaffed,staffed,0.24,
15:24:14.84,15:24:15.44,cam2,staffed,unstaffed,0.6,
15:24:15.44,15:24:15.56,cam2,unstaffed,staffed,0.12,
15:24:15.56,15:24:15.80,cam2,staffed,unstaffed,0.24,
15:24:15.80,15:24:15.92,cam2,unstaffed,staffed,0.12,
15:24:15.92,15:24:16.04,cam2,staffed,unstaffed,0.12,
15:24:16.04,15:24:16.20,cam2,unstaffed,staffed,0.16,
15:24:16.20,15:24:16.44,cam2,staffed,unstaffed,0.24,
15:24:16.44,15:24:17.32,cam2,unstaffed,staffed,0.88,
15:24:17.32,15:24:17.44,cam2,staffed,unstaffed,0.12,
15:24:17.44,15:24:18.56,cam2,unstaffed,staffed,1.12,
15:24:18.56,15:24:18.92,cam2,staffed,unstaffed,0.36,
15:24:18.92,15:24:20.96,cam2,unstaffed,staffed,2.04,
15:24:20.96,15:24:21.80,cam2,staffed,unstaffed,0.84,
15:24:21.80,15:24:22.04,cam2,unstaffed,staffed,0.24,
15:24:22.04,15:24:24.08,cam2,staffed,unstaffed,2.04,
15:24:24.08,15:24:24.56,cam2,unstaffed,staffed,0.48,
15:24:24.56,15:24:24.80,cam2,staffed,unstaffed,0.24,
15:24:24.80,15:24:25.16,cam2,unstaffed,staffed,0.36,
15:24:25.16,15:24:28.16,cam2,staffed,unstaffed,3.0,w4
15:24:28.16,15:24:28.28,cam2,unstaffed,staffed,0.12,
15:24:28.28,15:24:28.40,cam2,staffed,unstaffed,0.12,
15:24:28.40,15:24:28.52,cam2,unstaffed,staffed,0.12,
15:24:28.52,15:24:28.64,cam2,staffed,unstaffed,0.12,
15:24:28.64,15:24:28.76,cam2,unstaffed,staffed,0.12,
15:24:28.76,15:24:29.60,cam2,staffed,unstaffed,0.84,
15:24:29.60,15:24:29.72,cam2,unstaffed,staffed,0.12,
15:24:29.72,15:24:31.16,cam2,staffed,unstaffed,1.44,
15:24:31.16,15:24:32.00,cam2,unstaffed,staffed,0.84,
15:24:32.00,15:25:14.84,cam2,staffed,unstaffed,42.84,w4
15:25:14.84,15:25:15.20,cam2,unstaffed,staffed,0.36,
15:25:15.20,15:25:15.44,cam2,staffed,unstaffed,0.24,
15:25:15.44,15:25:15.68,cam2,unstaffed,staffed,0.24,
15:25:15.68,15:25:16.76,cam2,staffed,unstaffed,1.08,
15:25:16.76,15:25:16.88,cam2,unstaffed,staffed,0.12,
15:25:16.88,15:25:17.00,cam2,staffed,unstaffed,0.12,
15:25:17.00,15:25:17.60,cam2,unstaffed,staffed,0.6,
15:25:17.60,15:25:17.72,cam2,staffed,unstaffed,0.12,
15:25:17.72,15:25:17.88,cam2,unstaffed,staffed,0.16,
15:25:17.88,15:25:18.00,cam2,staffed,unstaffed,0.12,
15:25:18.00,15:25:18.12,cam2,unstaffed,staffed,0.12,
15:25:18.12,15:25:40.80,cam2,staffed,unstaffed,22.68,w4
15:25:40.80,15:25:40.92,cam2,unstaffed,staffed,0.12,
15:25:40.92,15:25:41.28,cam2,staffed,unstaffed,0.36,
15:25:41.28,15:25:42.72,cam2,unstaffed,staffed,1.44,
15:25:42.72,15:25:42.96,cam2,staffed,unstaffed,0.24,
15:25:42.96,15:25:46.08,cam2,unstaffed,staffed,3.12,
15:25:46.08,15:25:49.08,cam2,staffed,unstaffed,3.0,w4
15:25:49.08,15:25:49.68,cam2,unstaffed,staffed,0.6,
15:25:49.68,15:25:56.64,cam2,staffed,unstaffed,6.96,w2
15:25:56.64,15:26:06.04,cam2,unstaffed,staffed,9.4,w4
15:26:06.04,15:26:06.40,cam2,staffed,unstaffed,0.36,w4
15:26:06.40,15:26:06.64,cam2,unstaffed,staffed,0.24,
15:26:06.64,15:26:06.88,cam2,staffed,unstaffed,0.24,
15:26:06.88,15:26:09.52,cam2,unstaffed,staffed,2.64,
15:26:09.52,15:26:09.76,cam2,staffed,unstaffed,0.24,
15:26:09.76,15:26:09.88,cam2,unstaffed,staffed,0.12,
15:26:09.88,15:26:10.00,cam2,staffed,unstaffed,0.12,
15:26:10.00,15:26:10.72,cam2,unstaffed,staffed,0.72,
15:26:10.72,15:26:12.16,cam2,staffed,unstaffed,1.44,
15:26:12.16,15:26:26.76,cam2,unstaffed,staffed,14.6,
15:26:26.76,15:26:28.24,cam2,staffed,unstaffed,1.48,
15:26:28.24,15:26:28.72,cam2,unstaffed,staffed,0.48,
15:26:28.72,15:26:29.32,cam2,staffed,unstaffed,0.6,
15:26:29.32,15:27:49.40,cam2,unstaffed,staffed,80.08,
15:27:49.40,15:27:55.08,cam2,staffed,unstaffed,5.68,w4
15:27:55.08,15:28:01.48,cam2,unstaffed,staffed,6.4,
15:28:01.48,15:28:06.24,cam2,staffed,unstaffed,4.76,w4
15:28:06.24,15:28:15.40,cam2,unstaffed,staffed,9.16,
15:28:15.40,15:28:18.92,cam2,staffed,unstaffed,3.52,w4
15:28:18.92,15:28:19.04,cam2,unstaffed,staffed,0.12,w4
15:28:19.04,15:28:58.32,cam2,staffed,unstaffed,39.28,w1
15:28:58.32,15:29:11.80,cam2,unstaffed,staffed,13.48,
15:29:11.80,15:29:27.80,cam2,staffed,unstaffed,16.0,
15:29:27.80,15:29:27.92,cam2,unstaffed,staffed,0.12,
15:29:27.92,15:29:45.60,cam2,staffed,unstaffed,17.68,w4
15:29:45.60,15:29:56.80,cam2,unstaffed,staffed,11.2,
15:29:56.80,15:30:00.16,cam2,staffed,unstaffed,3.36,w4
15:30:00.16,15:30:00.28,cam2,unstaffed,staffed,0.12,
15:30:00.28,15:30:03.68,cam2,staffed,unstaffed,3.4,w4
15:30:03.68,15:30:05.20,cam2,unstaffed,staffed,1.52,
15:30:05.20,15:30:08.00,cam2,staffed,unstaffed,2.8,w1
15:30:08.00,15:30:10.04,cam2,unstaffed,staffed,2.04,
15:30:10.04,15:31:11.48,cam2,staffed,unstaffed,61.44,w2|w3
15:31:11.48,15:31:12.52,cam2,unstaffed,staffed,1.04,
15:31:12.52,15:32:11.88,cam2,staffed,unstaffed,59.36,w2
15:32:11.88,15:32:12.00,cam2,unstaffed,staffed,0.12,
15:32:12.00,15:32:12.24,cam2,staffed,unstaffed,0.24,
15:32:12.24,15:32:16.36,cam2,unstaffed,staffed,4.12,
15:32:16.36,15:32:23.88,cam2,staffed,unstaffed,7.52,w2
15:32:23.88,15:32:24.12,cam2,unstaffed,staffed,0.24,w2
15:32:24.12,15:32:24.24,cam2,staffed,unstaffed,0.12,w2
15:32:24.24,15:32:28.20,cam2,unstaffed,staffed,3.96,
15:32:28.20,15:32:34.00,cam2,staffed,unstaffed,5.8,w1
15:32:34.00,15:32:35.44,cam2,unstaffed,staffed,1.44,
15:32:35.44,15:32:35.56,cam2,staffed,unstaffed,0.12,
15:32:35.56,15:32:35.68,cam2,unstaffed,staffed,0.12,
15:32:35.68,15:32:35.80,cam2,staffed,unstaffed,0.12,
15:32:35.80,15:32:35.92,cam2,unstaffed,staffed,0.12,
15:32:35.92,15:32:36.52,cam2,staffed,unstaffed,0.6,
15:32:36.52,15:32:37.00,cam2,unstaffed,staffed,0.48,
15:32:37.00,15:32:38.20,cam2,staffed,unstaffed,1.2,
15:32:38.20,15:32:38.68,cam2,unstaffed,staffed,0.48,
15:32:38.68,15:32:38.92,cam2,staffed,unstaffed,0.24,
15:32:38.92,15:32:39.04,cam2,unstaffed,staffed,0.12,
15:32:39.04,15:32:43.56,cam2,staffed,unstaffed,4.52,w1
15:32:43.56,15:32:43.92,cam2,unstaffed,staffed,0.36,
15:32:43.92,15:33:12.56,cam2,staffed,unstaffed,28.64,w2
15:33:12.56,15:33:18.48,cam2,unstaffed,staffed,5.92,
15:33:18.48,15:33:18.72,cam2,staffed,unstaffed,0.24,
15:33:18.72,15:33:20.32,cam2,unstaffed,staffed,1.6,
15:33:20.32,15:34:07.56,cam2,staffed,unstaffed,47.24,w2
15:34:07.56,15:34:20.60,cam2,unstaffed,staffed,13.04,
15:34:20.60,15:34:53.84,cam2,staffed,unstaffed,33.24,w4
15:34:53.84,15:34:56.00,cam2,unstaffed,staffed,2.16,
15:34:56.00,15:34:56.40,cam2,staffed,unstaffed,0.4,
15:34:56.40,15:34:56.64,cam2,unstaffed,staffed,0.24,
15:34:56.64,15:35:01.96,cam2,staffed,unstaffed,5.32,w1
15:35:01.96,15:35:02.20,cam2,unstaffed,staffed,0.24,
15:35:02.20,15:35:03.56,cam2,staffed,unstaffed,1.36,
15:35:03.56,15:35:40.48,cam2,unstaffed,staffed,36.92,
15:35:40.48,15:35:42.08,cam2,staffed,unstaffed,1.6,
15:35:42.08,15:35:57.64,cam2,unstaffed,staffed,15.56,
15:35:57.64,15:36:03.36,cam2,staffed,unstaffed,5.72,w4
15:36:03.36,15:36:03.48,cam2,unstaffed,staffed,0.12,
15:36:03.48,15:36:06.28,cam2,staffed,unstaffed,2.8,w4
15:36:06.28,15:36:06.40,cam2,unstaffed,staffed,0.12,
15:36:06.40,15:36:07.12,cam2,staffed,unstaffed,0.72,
15:36:07.12,15:36:07.24,cam2,unstaffed,staffed,0.12,w4
15:36:07.24,15:36:07.88,cam2,staffed,unstaffed,0.64,w4
15:36:07.88,15:36:08.00,cam2,unstaffed,staffed,0.12,
15:36:08.00,15:36:14.00,cam2,staffed,unstaffed,6.0,w4
15:36:14.00,15:36:14.12,cam2,unstaffed,staffed,0.12,
15:36:14.12,15:36:16.16,cam2,staffed,unstaffed,2.04,
15:36:16.16,15:36:16.40,cam2,unstaffed,staffed,0.24,
15:36:16.40,15:36:16.52,cam2,staffed,unstaffed,0.12,
15:36:16.52,15:36:16.76,cam2,unstaffed,staffed,0.24,
15:36:16.76,15:36:17.36,cam2,staffed,unstaffed,0.6,
15:36:17.36,15:36:17.48,cam2,unstaffed,staffed,0.12,
15:36:17.48,15:36:22.88,cam2,staffed,unstaffed,5.4,w4
15:36:22.88,15:36:23.00,cam2,unstaffed,staffed,0.12,
15:36:23.00,15:37:14.84,cam2,staffed,unstaffed,51.84,w2
15:37:14.84,15:37:15.92,cam2,unstaffed,staffed,1.08,
15:37:15.92,15:37:16.04,cam2,staffed,unstaffed,0.12,
15:37:16.04,15:37:16.40,cam2,unstaffed,staffed,0.36,
15:37:16.40,15:37:16.88,cam2,staffed,unstaffed,0.48,
15:37:16.88,15:37:17.12,cam2,unstaffed,staffed,0.24,
15:37:17.12,15:37:17.24,cam2,staffed,unstaffed,0.12,
15:37:17.24,15:37:17.48,cam2,unstaffed,staffed,0.24,
15:37:17.48,15:37:20.08,cam2,staffed,unstaffed,2.6,
15:37:20.08,15:37:20.36,cam2,unstaffed,staffed,0.28,
15:37:20.36,15:38:18.92,cam2,staffed,unstaffed,58.56,w3
15:38:18.92,15:38:19.28,cam2,unstaffed,staffed,0.36,
15:38:19.28,15:38:46.64,cam2,staffed,unstaffed,27.36,w1
15:38:46.64,15:39:02.88,cam2,unstaffed,staffed,16.24,w3
15:39:02.88,15:39:04.48,cam2,staffed,unstaffed,1.6,w3
15:39:04.48,15:39:39.48,cam2,unstaffed,staffed,35.0,
15:39:39.48,15:39:40.88,cam2,staffed,unstaffed,1.4,
15:39:40.88,15:39:41.00,cam2,unstaffed,staffed,0.12,
15:39:41.00,15:39:41.72,cam2,staffed,unstaffed,0.72,
15:39:41.72,15:39:57.08,cam2,unstaffed,staffed,15.36,w4
15:39:57.08,15:39:57.68,cam2,staffed,unstaffed,0.6,w4
15:39:57.68,15:39:57.80,cam2,unstaffed,staffed,0.12,
15:39:57.80,15:39:57.92,cam2,staffed,unstaffed,0.12,
15:39:57.92,15:40:07.48,cam2,unstaffed,staffed,9.56,w4
15:40:07.48,15:40:07.72,cam2,staffed,unstaffed,0.24,w4
15:40:07.72,15:40:11.36,cam2,unstaffed,staffed,3.64,
15:40:11.36,15:40:12.24,cam2,staffed,unstaffed,0.88,
15:40:12.24,15:40:12.48,cam2,unstaffed,staffed,0.24,
15:40:12.48,15:40:13.80,cam2,staffed,unstaffed,1.32,
15:40:13.80,15:40:46.40,cam2,unstaffed,staffed,32.6,
15:40:46.40,15:40:46.52,cam2,staffed,unstaffed,0.12,
15:40:46.52,15:40:46.64,cam2,unstaffed,staffed,0.12,
15:40:46.64,15:40:46.88,cam2,staffed,unstaffed,0.24,
15:40:46.88,15:40:55.68,cam2,unstaffed,staffed,8.8,
15:40:55.68,15:40:56.08,cam2,staffed,unstaffed,0.4,
15:40:56.08,15:40:56.20,cam2,unstaffed,staffed,0.12,
15:40:56.20,15:40:56.44,cam2,staffed,unstaffed,0.24,
15:40:56.44,15:40:56.56,cam2,unstaffed,staffed,0.12,
15:40:56.56,15:40:56.80,cam2,staffed,unstaffed,0.24,
15:40:56.80,15:41:02.88,cam2,unstaffed,staffed,6.08,
15:41:02.88,15:41:03.12,cam2,staffed,unstaffed,0.24,
15:41:03.12,15:41:05.68,cam2,unstaffed,staffed,2.56,
15:41:05.68,15:41:06.08,cam2,staffed,unstaffed,0.4,
15:41:06.08,15:41:06.20,cam2,unstaffed,staffed,0.12,
15:41:06.20,15:41:06.80,cam2,staffed,unstaffed,0.6,
15:41:06.80,15:41:07.04,cam2,unstaffed,staffed,0.24,
15:41:07.04,15:41:07.28,cam2,staffed,unstaffed,0.24,
15:41:07.28,15:41:07.40,cam2,unstaffed,staffed,0.12,
15:41:07.40,15:41:07.64,cam2,staffed,unstaffed,0.24,
15:41:07.64,15:41:08.12,cam2,unstaffed,staffed,0.48,
15:41:08.12,15:41:17.60,cam2,staffed,unstaffed,9.48,w4
15:41:17.60,15:41:18.08,cam2,unstaffed,staffed,0.48,
15:41:18.08,15:41:43.72,cam2,staffed,unstaffed,25.64,w2
15:41:43.72,15:41:43.84,cam2,unstaffed,staffed,0.12,
15:41:43.84,15:41:49.48,cam2,staffed,unstaffed,5.64,w2
15:41:49.48,15:41:50.56,cam2,unstaffed,staffed,1.08,
15:41:50.56,15:41:52.64,cam2,staffed,unstaffed,2.08,
15:41:52.64,15:41:54.76,cam2,unstaffed,staffed,2.12,
15:41:54.76,15:42:21.96,cam2,staffed,unstaffed,27.2,w2
15:42:21.96,15:42:22.12,cam2,unstaffed,staffed,0.16,w2
15:42:22.12,15:42:24.88,cam2,staffed,unstaffed,2.76,
15:42:24.88,15:42:25.72,cam2,unstaffed,staffed,0.84,
15:42:25.72,15:42:34.88,cam2,staffed,unstaffed,9.16,w2
15:42:34.88,15:42:35.60,cam2,unstaffed,staffed,0.72,w1
15:42:35.60,15:42:37.16,cam2,staffed,unstaffed,1.56,w1
15:42:37.16,15:42:38.24,cam2,unstaffed,staffed,1.08,
15:42:38.24,15:42:40.16,cam2,staffed,unstaffed,1.92,
15:42:40.16,15:42:40.72,cam2,unstaffed,staffed,0.56,
15:42:40.72,15:42:40.96,cam2,staffed,unstaffed,0.24,
15:42:40.96,15:42:55.92,cam2,unstaffed,staffed,14.96,
15:42:55.92,15:42:56.52,cam2,staffed,unstaffed,0.6,
15:42:56.52,15:43:01.36,cam2,unstaffed,staffed,4.84,
15:43:01.36,15:43:01.48,cam2,staffed,unstaffed,0.12,
15:43:01.48,15:43:01.72,cam2,unstaffed,staffed,0.24,
15:43:01.72,15:43:12.24,cam2,staffed,unstaffed,10.52,w2
15:43:12.24,15:43:12.36,cam2,unstaffed,staffed,0.12,
15:43:12.36,15:43:14.80,cam2,staffed,unstaffed,2.44,
15:43:14.80,15:43:15.52,cam2,unstaffed,staffed,0.72,
15:43:15.52,15:43:19.40,cam2,staffed,unstaffed,3.88,w2
